X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,X24,X25,X26,X27,X28,X29,X30,Y1,Y2,Y3,Y4,Y5,Y6,Y7,Y8,Y9,Y10,Y11,Y12,Y13,Y14,Y15,Y16,Y17,Y18,Y19,Y20,Y21,Y22,Y23,Y24,Y25,Y26,Y27,Y28,Y29,Y30,Z1,Z2,Z3,Z4,Z5,Z6,Z7,Z8,Z9,Z10,Z11,Z12,Z13,Z14,Z15,Z16,Z17,Z18,Z19,Z20,Z21,Z22,Z23,Z24,Z25,Z26,Z27,Z28,Z29,Z30,Gesture
-0.60059845,-0.60777694,-0.6436693,-0.7704889,-0.7680961,-0.6867401,-0.64845496,-0.75613195,-1.1509477,-1.8113668,-3.546163,-3.7663028,-1.6319051,-2.5004997,-1.4763715,-0.7585248,-0.5982057,-0.6628119,-1.3663018,-2.1487548,-1.4548361,-2.3138595,-2.053042,-1.282553,-0.6221339,-0.016749758,0.24646074,0.23688944,0.11006984,0.078963146,-0.15074782,-0.13399807,-0.043070808,-0.2321038,0.0071784677,-0.047856454,-0.23688944,-0.011964113,1.416551,2.0841484,-2.0410776,-5.8624153,-6.1064835,-3.1202407,-0.34456646,0.5240282,1.902294,-0.14596218,-1.4500505,-3.751946,-9.695718,-4.974678,-1.5888343,0.10289137,0.28953153,-0.526421,-1.4524434,-1.1892328,-1.2394822,-1.2179468,9.760324,9.8321085,9.693324,9.846465,9.717253,9.743574,9.767502,9.779466,10.171889,9.643075,9.602397,8.087741,8.973084,9.097511,9.236296,10.253245,11.219945,10.066605,9.413364,8.987442,8.147561,8.740981,9.600004,9.95175,10.389636,9.645468,9.927821,9.683753,9.920643,9.7196455,hh2
-0.930808,-0.91884387,-1.430908,0.009571291,4.1491547,7.975278,9.0544405,7.288538,5.123033,2.120041,0.06460621,-1.9645073,-3.048456,-0.06699903,4.304688,9.183653,8.12124,5.84088,0.45942193,-2.1008983,-2.7493532,-1.7635103,-1.4189439,-1.5050855,-1.3710874,-1.4356936,-1.308874,-1.3016955,-1.3232309,-1.2849457,-0.849452,-0.82313097,-0.32063824,-2.2875385,-2.2947168,1.1724831,2.4095724,-1.3950156,-1.6797615,-1.2849457,-2.0291135,-2.1678972,-1.6319051,-2.7206392,-2.0602202,1.3328022,0.2105684,-1.2801601,-1.6917256,-1.1892328,-1.4189439,-2.3832514,-2.160719,-1.8903298,-2.0003998,-1.7108682,-1.9381863,-1.835295,-1.8855443,-1.8424734,9.781859,9.74836,11.703296,11.229517,7.487142,-2.4263222,-2.9192436,5.359923,7.850851,9.23151,9.84168,10.593026,12.1866455,9.7196455,5.905486,-5.8169518,0.28953153,5.6303115,9.772287,10.805987,10.63849,9.432507,9.322437,9.726824,9.580862,9.595219,9.602397,9.573684,9.616755,9.583255,hu2
-1.1916257,-1.3136597,-1.2897314,-1.2610176,-1.9238294,-1.416551,4.5128636,10.856236,7.190432,3.9649072,0.8877372,-2.0219352,-3.5820556,-1.4380864,3.5700915,6.290731,10.348958,7.580462,5.5202417,2.6153553,-0.42831525,-1.430908,-2.184647,-2.0147567,-1.7156538,-1.9142581,-1.6151553,-1.6151553,-1.6845472,-1.698904,-0.7322037,-0.64845496,-0.5623133,-0.72263247,-0.7920243,-0.46181476,-1.9812572,3.9744785,0.33020952,-0.6364908,-0.68195444,-2.2827528,-1.0408778,-1.8664017,-2.053042,-1.8640088,2.5627131,-0.41156548,-1.3686945,-1.457229,-1.6175481,-1.1653047,-1.8568304,-1.6606189,-1.7754744,-1.3710874,-1.5816557,-1.4117653,-1.4620147,-1.2993027,9.753145,9.695718,9.736395,9.667004,11.672189,11.724831,4.5128636,-9.195618,3.0987053,8.300702,9.224331,10.588241,11.954542,10.222138,7.908279,5.5250273,-8.73141,1.294517,8.236095,8.889337,10.485349,10.303494,10.0881405,9.765109,9.571291,9.784252,9.552148,9.628718,9.717253,9.568898,hu2
-0.85902333,-0.8542377,-0.9020941,-0.9164511,-1.5314065,-0.8566305,4.0366917,8.331808,7.932207,5.6853466,2.6536403,-0.13160525,-2.0338993,-2.2348964,2.0554347,5.032106,7.1306114,8.360522,6.9559355,4.914858,1.8496519,-0.2416751,-1.835295,-1.6558332,-1.1629118,-1.4644074,-1.2897314,-1.2729816,-1.2658032,-1.2442678,-5.9437714,-6.0514483,-5.946164,-6.003592,-6.754938,-7.391429,-4.2592244,4.249653,1.4524434,-3.1633115,-5.0823555,-3.9840498,-4.0271206,-4.816752,-3.5796626,-3.6059837,-0.7106683,2.8761728,-1.7730815,-1.9525433,-3.6466618,-4.7832522,-4.792824,-4.6636114,-4.682754,-4.625326,-4.658826,-4.6085763,-4.8933225,-4.895715,7.8077803,7.853244,7.795816,7.719246,9.631111,9.927821,5.642276,-4.1204405,-0.46660042,7.34118,8.499306,10.042677,10.217353,11.19841,7.877172,7.015756,-0.16271193,-4.1180477,4.194618,7.109076,8.666803,9.820144,9.920643,8.956335,8.449057,8.805588,8.690732,8.547162,8.544769,8.549556,hu2
-0.9451649,-0.9164511,-0.9284152,-0.94277215,-0.95473623,-1.8281165,1.7611175,5.6350975,10.801202,6.5611196,4.6396832,2.0793629,-0.4761717,-1.8879371,-1.8879371,0.33499518,4.1898327,10.815558,8.319844,6.0251274,3.0699914,0.44985065,-1.7730815,-2.1678972,-1.3471591,-1.282553,-1.3615161,-1.294517,-1.2634103,-1.1844472,5.508278,5.3814583,5.3623157,5.355137,5.4029937,8.810373,4.941179,1.727618,-4.206582,3.8572302,5.4341,5.649454,5.6207404,6.6999035,6.9248285,7.281359,2.053042,-6.276374,0.8662018,5.383851,5.096712,5.8265233,6.0801625,5.680561,4.766503,5.0344987,5.063213,4.9340005,5.015356,4.807181,7.987242,7.982456,7.999206,7.9226356,8.008778,10.408778,7.003792,2.8642087,-4.2161536,3.3834512,5.9988065,7.350751,8.315059,9.233903,9.580862,8.9826565,3.4576287,-6.285945,1.8376877,4.304688,6.6711893,7.4105716,9.08794,8.76491,8.003992,8.274381,8.243274,8.243274,8.252846,8.286345,hu2
-0.85902333,-0.930808,-0.83988076,-0.9212367,-0.8877372,-0.9667004,-0.9236295,-1.1246266,-1.6773686,2.1248264,6.3338017,9.363115,5.9557357,2.684747,-1.227518,-2.1655045,-2.9647074,-0.67477596,3.062813,5.45085,9.6071825,8.477771,5.4963136,2.103291,-1.0959128,-2.0697916,-1.8233309,-1.6366907,-1.6701902,-1.5433706,-0.10767702,-0.15553348,-0.37088752,-0.23928227,-0.3684947,-0.34217364,-0.485743,-0.6436693,0.2105684,-2.4933212,0.11485548,2.6392834,-1.7682959,-1.1413764,-1.038485,-1.9357935,-0.88295156,-2.2229323,-2.4335005,-0.35653058,-0.44027936,0.37088752,-0.96430755,-0.3900301,-0.6269195,-0.66759753,-0.7609176,-0.8925229,-0.8422736,-0.83988076,9.741181,9.7196455,9.79143,9.801002,9.820144,9.796216,9.750752,10.18146,13.531412,8.5016985,-1.4380864,-4.4554358,5.706882,9.190832,11.12184,10.286744,12.346965,10.612168,9.233903,2.3377876,-8.185846,1.8999012,7.4512496,8.913264,10.535598,10.7126665,9.702896,9.662218,9.686146,9.695718,hu2
-0.7680961,-0.8111669,-0.7920243,-0.7800602,-0.8255238,-1.9573289,2.1678972,6.125626,6.853044,4.132405,0.4019942,-2.5268207,-3.495914,0.42831525,6.3122663,7.4440713,4.2951164,0.4881358,-1.7922242,-2.309074,-1.8113668,-1.7084754,-1.4452649,-1.2131611,-1.1437693,-1.1222339,-1.0959128,-1.134198,-1.0480564,-1.0480564,-1.2993027,-1.3543376,-1.4285151,-1.4141582,-1.5457634,-2.2325034,-2.7014968,0.38763726,2.8809586,-2.0075781,-1.8544376,-1.8879371,-1.5864414,-2.6344976,-0.74416786,3.1441689,-2.3042881,-1.5098711,-2.6225336,-1.8903298,-2.0865414,-2.1655045,-1.942972,-2.1272194,-2.1798615,-2.254039,-2.1176481,-2.2971098,-2.251646,-2.2971098,9.707682,9.74836,9.717253,9.690931,9.640682,13.497912,8.185846,-5.072784,-1.0097711,7.745567,10.035499,11.205588,12.794423,8.812766,-1.7036897,-4.2592244,7.1210403,9.970892,11.035698,10.195817,9.509077,9.671789,9.504292,9.573684,9.568898,9.619147,9.487542,9.597611,9.5665045,9.552148,hu2
-1.1222339,-0.99302137,-0.91405827,-0.971486,-0.9954142,-0.9738788,-1.105484,-2.4430718,2.0267208,12.509677,5.1349974,1.9764715,-2.3545375,-3.8644085,-0.6628119,2.4909284,9.195618,5.087141,1.4811572,-2.3976083,-2.3976083,-1.8305093,-1.5266209,-1.7156538,-1.6917256,-1.579263,-1.5290136,-1.5625132,-1.4883357,-1.5361922,-1.4380864,-1.550549,-1.564906,-1.3734802,-1.3064811,-1.3734802,-1.550549,-2.4933212,-2.5938199,0.74895346,-2.2061825,-1.8999012,-0.89730847,-0.6771688,-1.4739788,-1.8065811,3.5413775,-2.792424,-1.9357935,-2.012364,-1.835295,-2.1080768,-2.0697916,-2.0410776,-1.8903298,-2.210968,-2.0745773,-2.120041,-2.2636101,-2.3162522,9.683753,9.77468,9.786645,9.686146,9.712467,9.707682,9.923036,13.081561,5.474778,-13.581661,5.4460645,9.516255,10.648061,13.746766,9.671789,3.5533416,-8.362915,7.0325055,8.2456665,11.58844,10.392029,9.322437,9.506684,9.5665045,9.595219,9.552148,9.549755,9.554541,9.600004,9.537791,hu2
-0.28953153,-0.25842485,-0.36131623,-0.31345975,-0.39960137,-0.32542387,-0.3900301,-0.28953153,-0.35413775,-1.3112668,2.8570302,10.693524,7.018149,3.8356948,0.02632105,-2.5674987,-2.8881369,0.43070808,7.3459654,7.515856,3.5940197,-0.70348984,-2.065006,-1.1437693,-1.0217353,-1.038485,-1.0217353,-0.9212367,-0.849452,-0.8925229,-6.606583,-6.707082,-6.5682983,-6.6257257,-6.5276203,-6.6687965,-6.814759,-6.7094746,-6.6687965,-9.353543,-5.4293146,8.463413,-1.1389836,-5.302495,-6.135197,-6.666404,-6.6329045,-5.168497,7.068398,2.3521447,-4.883751,-3.4528432,-5.7858453,-4.4578285,-5.211568,-5.3503513,-5.7020965,-6.058627,-5.879165,-5.905486,7.463214,7.4416785,7.515856,7.5326056,7.501499,7.513463,7.4775705,7.448857,7.381858,10.607383,5.1756754,-9.700503,1.8568304,7.3842506,8.953942,10.332209,11.708081,6.4869423,-7.800602,-1.6438692,6.9702926,9.678967,10.2317095,8.008778,8.207381,8.343773,8.295917,8.315059,8.202596,8.099705,hu2
-1.4644074,-2.3521447,-0.53599226,10.001999,7.216753,2.5052853,-3.5150564,-5.7954164,0.26081768,12.253645,6.0083776,2.5052853,-1.3040884,-2.1774685,-1.5888343,-1.6007984,-1.5625132,-1.7395821,-1.6031911,-1.6654046,-1.7467605,-1.7563318,-1.7443677,-1.7443677,-1.7659031,-1.7587247,-1.7850457,-1.8544376,-1.8161523,-1.8448663,5.1493545,9.0233345,3.2039895,-6.498906,-0.2105684,5.24746,5.3910294,12.167503,2.7637103,-5.4484572,1.8233309,5.4628143,6.597012,6.558727,5.2019963,5.355137,5.477171,5.367101,5.3814583,5.1421757,5.2498527,5.285745,5.2139606,5.326423,5.4388857,5.328816,5.400601,5.316852,5.194818,5.204389,7.9298143,10.317851,8.374879,-7.5900335,1.6917256,5.1924253,9.286545,11.016556,6.4797635,-8.618947,2.4646072,6.661618,8.432307,9.066405,7.7742805,7.838887,7.7479596,7.8987074,7.8197446,7.884351,7.958528,7.972885,7.920243,7.9130645,7.905886,7.9346,7.874779,7.9513497,7.8963146,7.9633136,hu2
-0.4331009,-0.51206404,-0.5024927,-0.49292147,-0.5407779,-0.526421,-0.55513483,-0.53359944,-0.5623133,-0.5288138,-0.6029913,-2.524428,0.28953153,5.3814583,7.8173513,3.7734814,-0.009571291,-2.9599216,-2.9671001,1.1844472,9.990034,7.1066833,3.9768713,-0.1363909,-1.9286151,-1.6031911,-1.3567305,-1.3734802,-1.1485549,-1.0863415,-2.7613173,-2.6249263,-2.6488547,-2.7445676,-2.7206392,-2.7038896,-2.78046,-2.725425,-2.7421749,-2.8426733,-2.548356,-2.78046,-3.711268,-0.65324056,4.290331,-1.8065811,-1.4404793,-0.7178468,-2.2205393,-4.1371903,0.56470615,-0.033499517,-0.9906286,-2.2660031,-0.8422736,-1.2753744,-1.5577276,-1.7778672,-1.1389836,-1.7347964,9.504292,9.501899,9.561719,9.45165,9.552148,9.466006,9.485149,9.513863,9.4636135,9.540184,9.45165,13.756337,9.803394,-4.692325,-2.3162522,7.5637126,10.60499,11.765509,12.646068,7.8987074,-11.272588,1.0049855,8.257631,10.932807,11.018949,9.887143,9.583255,9.74836,9.499506,9.662218,hu2
-0.8709874,-2.5818555,1.7826529,5.4580283,8.279166,10.212567,8.800801,9.013762,7.743174,4.048656,-1.3304094,-3.6323047,-4.0941195,1.1844472,6.4606214,8.506484,9.779466,8.855837,9.377472,5.721239,-3.5533416,-3.6394832,-1.7347964,-1.3256238,-1.0839486,-0.7704889,-1.0959128,-1.0504491,-1.0767702,-1.7730815,3.1441689,4.981857,0.6867401,-1.5409778,-2.2420747,-1.5026926,-1.39023,-2.361716,-1.402194,-1.0001999,0.7369894,2.3569303,3.0460632,-1.7036897,-2.4741786,-1.134198,-0.79920274,-1.3016955,-1.8089739,-1.3806586,0.1698904,1.995614,0.28713873,0.57906306,1.2634103,0.65324056,1.1246266,0.93559366,1.5864414,1.1102697,9.695718,11.729616,9.35833,5.3312087,0.74416786,-5.352744,-3.993621,0.2847459,3.3116665,6.4701924,10.542776,11.004591,12.38525,8.580662,3.9361932,0.37567315,-5.5800624,-3.1250265,0.37567315,2.725425,11.277373,12.253645,9.090333,9.032906,9.899107,9.669396,9.860822,9.554541,9.49472,9.415757,hu2
-0.7513463,-0.83030945,-0.7704889,-0.79441714,-0.8853444,-0.09332009,0.13160525,2.1511476,4.338187,8.4682,9.19801,8.035098,4.505685,0.40438703,-2.5387847,-2.201397,-3.7160535,0.8542377,4.6492543,8.62134,9.159725,6.73101,0.57906306,-4.4147577,-3.4983068,-2.5938199,-3.0053852,-2.210968,-2.1774685,-0.91405827,2.6392834,2.5268207,2.4478576,2.4765713,2.7589245,1.8568304,2.7996025,1.4620147,-2.9048867,-0.8422736,-2.4119651,-1.835295,-0.21296121,0.10289137,1.0480564,1.3423735,2.656033,-2.4071796,-1.6366907,0.51445687,-2.7876384,-1.4237294,0.44506502,0.26081768,0.27517462,-0.36610186,-0.076570325,0.16031912,0.30388847,1.0815558,9.3104725,9.485149,9.341579,9.781859,9.269794,9.925428,10.485349,9.276974,2.440679,-9.01137,-0.8542377,2.213361,7.5062847,10.243673,10.657632,10.403993,12.801601,9.516255,3.2327034,-13.122239,-2.7397819,1.9980069,8.874979,11.837294,10.286744,9.257831,10.150353,9.372686,9.88475,9.753145,hu2
-1.0767702,-0.90448695,-1.0241281,-1.0049855,-1.3591232,-0.32542387,2.0673988,4.9340005,8.353344,8.867801,6.556334,0.92602235,-4.421936,-2.78046,-2.7493532,-2.440679,3.9673,7.405786,9.229117,6.611369,3.656233,-1.1006985,-2.201397,-2.2660031,-2.0673988,-1.6941184,-1.5194423,-1.5457634,-1.6366907,-1.5960127,-8.403593,-8.427522,-8.7984085,-8.556734,-9.348758,-9.080762,-8.688339,-6.3122663,5.0392847,5.436493,-3.2446675,-8.360522,-12.677175,-9.628718,-9.5760765,-10.782059,-4.165904,10.3848505,0.92602235,-6.0753765,-7.3579297,-11.69851,-9.801002,-9.74836,-9.372686,-9.518648,-9.370294,-9.552148,-9.533006,-9.269794,5.352744,5.0368915,5.3216376,5.056034,5.6374903,5.7834525,4.9770713,2.821138,-3.9720855,-3.182454,-0.011964113,3.6370904,5.1014977,3.438486,3.6921253,4.6061835,0.21774685,-3.493521,-2.172683,1.7563318,2.9647074,4.84068,3.4648073,3.1345978,3.1345978,3.0029924,3.0819557,3.0580273,2.993421,2.7421749,hu2
-0.20817557,-0.53359944,-0.59581286,-0.8135597,-1.0576276,-0.50009996,1.1940185,6.2811594,8.17149,8.776874,7.472785,1.7850457,-0.33020952,-1.8305093,-2.8713872,0.65084773,5.548956,5.771488,9.044869,8.312666,6.960721,3.2039895,-1.1796615,-1.6366907,-1.1772687,-0.9284152,-0.93320084,-0.9164511,-0.99302137,-0.6269195,8.973084,8.973084,9.01137,9.176475,9.410972,10.746166,9.286545,1.8687944,-8.992228,-4.0773697,2.536392,9.217153,10.746166,9.942178,12.265609,9.772287,4.7042894,-5.7786665,-7.6594253,-1.4907285,3.4097722,6.5539412,11.08834,10.1599245,9.147761,8.877372,9.262616,9.229117,9.123833,9.616755,3.2973096,3.0532417,3.034099,3.158526,3.1657043,3.1680973,2.7086751,2.0219352,0.7920243,2.5292134,0.5886344,1.6223338,0.8781659,1.1892328,1.3256238,3.8213377,2.5866413,3.9888353,2.5292134,1.8568304,3.1944182,1.5577276,2.7852457,2.0410776,2.239682,2.4909284,2.4933212,2.4358935,2.3784657,2.3042881,hu2
-0.5599205,-0.7322037,-0.76570326,-0.80877405,-0.6556334,-0.8542377,-1.5936198,0.25124636,5.802595,9.317652,10.279566,8.331808,3.8668015,-2.6703901,-2.7110682,-2.4358935,2.388037,5.1732826,8.329415,9.669396,9.159725,7.1162543,2.213361,-2.4047868,-1.9884356,-1.2610176,-1.2059826,-1.0671989,-1.3830515,-0.93559366,-0.09092726,-0.4761717,-0.28713873,-0.17706887,-0.20817557,-0.23688944,0.7513463,0.22731815,-1.2107682,-0.19142582,-0.485743,-1.2251252,-2.009971,0.2727818,0.37328035,-1.1270195,-2.1631117,-3.6681972,0.997807,-0.6867401,-0.7082755,0.46660042,0.7513463,-1.9046868,-1.18684,-1.835295,-1.3663018,-1.39023,-1.0456635,-1.0097711,9.690931,9.853643,9.817751,9.822537,9.647861,10.133604,11.404193,11.021341,2.7708886,-3.4408789,-6.410372,-0.32063824,7.6953177,10.372886,11.755938,11.382657,9.592826,6.175875,-5.259424,-3.1944182,0.031106694,4.1108694,7.798209,12.102897,10.346565,9.233903,9.786645,9.836894,9.911072,9.30808,hu2
-1.0839486,-3.2231321,-3.6729827,2.7613173,8.609376,4.955536,-1.9166509,-3.6777685,-7.9944205,-2.376073,6.3481584,5.2235317,-2.8091738,-3.8548372,-2.0458634,-0.8757731,-1.2251252,-0.82313097,-1.3830515,-1.0695918,-1.1270195,-1.1820544,-1.2729816,-1.0959128,-1.6079768,-1.2179468,-1.2849457,-1.1581261,-1.5529419,-1.2466606,-0.083748795,0.29910284,-3.3523445,-2.333002,-0.19142582,-1.1365907,-1.7108682,-0.0741775,-4.429115,-2.6536403,2.37368,-1.6031911,-2.1559331,-1.875973,-2.7445676,-0.65084773,-0.4426722,-0.59581286,0.23928227,-0.16031912,-0.57906306,0.5240282,0.124426775,0.5599205,0.47856453,0.10289137,0.19860429,0.09092726,-0.30149564,0.14596218,9.504292,13.287344,11.62194,-7.312466,-6.1854467,2.5124638,12.9021,11.576476,16.374084,-1.0935199,-11.992827,2.440679,11.114661,13.229917,9.430114,9.348758,9.434899,9.858429,9.609575,9.968499,9.743574,9.626326,9.667004,9.769895,9.659825,9.801002,9.688539,9.51147,9.999606,9.726824,hu2
-0.19621146,-0.16271193,-0.36610186,-0.24646074,-0.70588267,-0.4426722,-0.81595254,0.5240282,-0.10049855,0.03589234,-0.11724831,-1.5864414,-4.371687,6.855437,8.073383,-0.0047856453,-4.855037,-3.9744785,0.782453,7.580462,6.2883377,1.294517,-2.1798615,-0.5694918,-0.79920274,-0.8350951,-0.7728817,-0.70348984,-0.7178468,-0.8135597,-0.6221339,-0.552742,-0.8925229,-0.59342,-0.4953143,-0.81595254,-0.76331043,-0.3804588,-0.8135597,-0.18424734,-0.52163535,0.016749758,-2.7996025,1.7156538,-1.4380864,-0.69152576,0.37567315,-0.44745782,-4.4051867,3.182454,-0.19142582,-0.9619147,0.22492532,-1.6893328,-1.1389836,-0.8542377,-0.91166544,-1.0001999,-0.9619147,-1.3375878,9.698111,9.990034,9.920643,9.79143,9.815358,9.705289,10.212567,9.145369,9.619147,9.583255,9.60479,14.77568,7.4153576,-16.740187,-1.5936198,6.0514483,15.11546,11.655439,0.22492532,-8.018349,2.292324,9.980463,12.753745,9.817751,9.556933,9.822537,9.683753,9.700503,9.731609,9.827323,hu2
-0.8877372,-0.91884387,-0.8709874,-1.1030912,-1.1030912,-1.1174482,-3.9720855,-1.3280165,8.843872,8.554341,0.5814559,-3.400201,-4.991428,-3.5126636,2.495714,8.343773,4.321438,-2.3353949,-3.397808,-2.5842485,-1.672583,-1.4333007,-1.1676974,-0.9595219,-0.8111669,-1.0145568,-1.0743774,-1.3328022,-0.61016977,-1.1964114,-5.1206403,-5.0392847,-5.2833524,-5.2235317,-5.194818,-5.0536413,-9.8321085,-2.7589245,9.272188,-1.3854443,-4.7952166,-10.19821,-12.08854,-9.372686,2.1104696,4.575077,-3.2925239,-7.8987074,-8.752945,-7.836494,-8.7673025,-7.7647095,-8.066205,-8.166703,-8.118847,-8.3581295,-8.149954,-8.800801,-7.7001033,-7.838887,8.571091,8.484949,8.630911,8.346166,8.549556,8.360522,13.519448,1.2203395,-12.174682,-2.5531418,4.199404,7.982456,9.131011,4.955536,-4.9172506,-1.2179468,0.89491564,5.326423,6.2548385,5.072784,5.4460645,5.395815,5.8863435,5.788238,5.773881,5.7954164,5.7427745,6.0418773,5.953343,6.233303,hu2
-1.1102697,-0.6580262,-0.80159557,-0.77766734,-0.63170516,-0.7609176,-0.3924229,-0.059820566,-2.2564318,-1.6175481,7.568498,8.059027,2.7302105,-2.6368906,-0.8135597,-0.971486,2.6823542,7.111469,1.1988041,-4.6899323,-2.1343977,-1.1294123,-1.079163,-0.85902333,-0.8709874,-0.96430755,-0.9667004,-0.76331043,-0.91166544,-0.8781659,5.2019963,5.096712,4.9722853,4.9938207,5.089534,5.2498527,5.2139606,5.0177493,9.001799,6.8339014,-12.574283,-4.362116,5.089534,11.717652,10.334601,9.77468,-5.3407803,-7.085148,3.2207394,12.392428,9.363115,7.7479596,9.542577,8.453842,8.425129,8.331808,8.463413,8.271988,8.30788,8.152347,8.365308,8.185846,8.250452,8.209774,8.221739,8.250452,8.16431,7.8987074,11.083554,4.503292,-4.249653,-0.5288138,2.7326035,5.706882,6.5347986,7.692925,0.059820566,1.2466606,4.208975,4.3334017,3.6586258,4.0366917,3.7447674,4.5798626,4.613362,4.7138605,4.45065,4.644469,4.8191447,4.7018967,hu2
-0.93320084,-1.1126626,-1.5744773,-1.1246266,-1.2203395,-0.9379865,-1.2993027,-1.1988041,-1.0552348,-1.0576276,-0.9619147,-1.9166509,-5.7858453,6.5850477,8.863015,4.7545385,-4.610969,-6.8482585,-2.1176481,6.5252275,7.8197446,-0.94277215,-5.235496,-2.428715,-1.9286151,-2.1128623,-1.9573289,-1.6247265,-1.5720844,-1.4452649,1.0097711,0.7920243,0.5383851,1.0743774,0.3684947,0.2847459,0.61734825,0.8039884,0.3924229,0.43070808,0.078963146,1.1102697,-2.457429,-3.225525,0.20338993,-1.5768701,-2.455036,-1.1246266,-5.986842,4.7282176,-1.7563318,-3.0197423,-1.7371893,-3.0077782,-2.603391,-2.5004997,-1.7611175,-0.552742,-1.2059826,-1.3567305,9.848858,9.657433,9.41815,9.911072,9.547362,9.877572,9.786645,9.698111,9.669396,9.781859,9.762716,10.908878,13.653446,-5.300102,-7.530213,1.8448663,11.968899,15.4313135,6.5204415,-18.058632,-2.9647074,7.8628154,12.882957,8.980264,9.305687,9.927821,9.387043,9.623933,9.657433,9.851251,hu2
-0.55752766,-0.5814559,-0.5383851,0.40677986,5.716453,10.69831,8.965906,6.125626,3.9026937,1.564906,1.1940185,-0.60059845,2.7637103,9.963714,9.322437,7.1449685,3.507878,1.4668003,0.37806597,0.076570325,0.12203395,0.09332009,0.019142581,0.059820566,0.040677983,0.047856454,0.0741775,-0.023928227,0.031106694,-0.011964113,-5.3814583,-5.386244,-5.048856,-7.9944205,-5.568098,6.355337,-1.820938,-5.17089,-6.5682983,-6.977471,-7.587641,-13.387843,-4.0510488,10.13839,1.3710874,-5.2929235,-6.7836523,-8.305488,-7.391429,-7.0540414,-6.9535427,-7.018149,-7.0133634,-6.9822564,-6.853044,-7.075577,-7.0803623,-7.0636125,-6.960721,-6.9966135,8.3581295,8.338987,9.8727865,8.030313,1.7635103,-13.021741,-1.4333007,2.993421,6.7932234,7.554141,7.8556366,10.380065,-0.5455636,-6.4462643,-2.7565317,2.3306093,5.3096733,7.396215,7.3866434,7.3268228,7.1138616,7.0899334,7.1449685,7.183254,7.173682,7.3292155,7.1066833,7.2215385,7.152147,7.1377897,hu2
-1.3854443,-1.3519448,-1.3232309,-1.294517,-1.2586247,-5.8887367,1.2035898,5.7427745,9.032906,6.573084,2.7852457,0.12203395,-0.93320084,-1.3974084,-0.61734825,10.906486,8.724232,8.535198,5.493921,2.376073,-0.11724831,-0.971486,-1.0336994,-1.0552348,-1.0576276,-0.9882358,-1.0025927,-0.9595219,-1.0049855,-0.91884387,-2.495714,-2.4526432,-2.4909284,-2.4670002,-2.495714,1.3926228,-8.13799,3.1752756,0.7752745,-2.754139,-5.005785,-5.572884,-6.0490556,-9.236296,-7.0061846,5.558527,2.0578275,0.40438703,-5.4388857,-6.1328044,-5.814559,-4.5678983,-4.709075,-4.505685,-4.599005,-4.5272202,-4.3645086,-4.584648,-4.398008,-4.5726843,9.542577,9.475577,9.473185,9.489935,9.540184,15.639489,4.5008993,-8.370093,-3.991228,3.546163,9.578469,9.348758,9.650253,11.083554,1.7347964,-7.8699937,-0.72023964,-1.3567305,7.085148,7.716853,9.446864,9.193225,8.853444,8.815159,8.82473,8.786445,8.846265,8.807981,8.886943,8.841479,hu2
-1.4979069,-1.442872,-1.4596218,-3.1441689,1.3878372,5.912665,9.341579,9.343972,6.7094746,3.9888353,0.8039884,0.34456646,0.33260235,-1.2394822,9.762716,8.243274,3.8787656,1.4811572,0.47377887,0.5407779,0.2009971,0.15074782,0.11246266,0.08135597,-0.11246266,-0.10049855,-0.10049855,-0.10289137,-0.1698904,-0.26081768,-8.243274,-8.283952,-8.209774,-8.415557,-10.413564,-4.182654,5.704489,1.1150553,-3.6873398,-6.7429743,-10.013963,-9.365508,-12.260823,-1.5481563,2.0051854,-0.040677983,-7.0468626,-7.8628154,-9.06162,-8.425129,-8.410771,-8.748159,-8.492127,-8.60459,-8.405986,-8.403593,-8.611769,-8.425129,-8.568698,-8.504091,5.6446686,5.625526,5.5704913,8.262417,4.1371903,-0.47138608,-7.082755,-3.0245278,2.3114667,6.242874,6.4366927,6.393622,4.9603214,-4.5559344,1.538585,-2.349752,1.9669002,5.656633,6.606583,5.4293146,5.407779,5.235496,5.515456,5.3742795,5.4293146,5.4173503,5.4221363,5.395815,5.3718867,5.3503513,hu2
